latitude,longitude,walkscore,bikescore,transitscore
44.9348837,-93.1191071,55,79,
44.9672842,-93.156045,49,58,
44.9685759,-93.1027246,64,54,
44.982686,-93.01763456,33,58,
44.98752053,-93.027065,71,58,
44.989951,-93.107153,71,62,
44.9703791,-93.1295108,51,64,
44.9586834,-93.0794955,71,70,
44.9891992,-93.0742507,26,52,
44.9780451,-93.0232334,44,55,
44.974319,-93.110916,63,51,
44.9416436,-93.1245654,84,73,
44.98078803,-93.07639367,66,52,
44.979533,-93.0234691,46,51,
44.994539,-93.050808,13,,
44.973705,-93.094073,35,60,
44.95927462,-93.13963893,67,62,
44.942025,-93.130279,89,69,
44.973705,-93.094073,35,60,
44.9719038,-93.0596264,69,61,
44.965012,-93.04430313,45,61,
44.9759864,-93.0087004,6,48,
44.97664686,-93.11241979,54,51,
44.9514391,-93.0939577,95,53,
44.98558117,-93.08011897,36,53,
44.94972694,-93.04670199,37,52,
44.95959293,-93.05090967,52,52,
44.95383734,-93.1268919,84,77,
44.9506026,-93.0932757,97,57,
44.96432679,-93.01988292,37,57,
44.97819756,-93.04324523,70,76,
44.9237789,-93.0714531,35,25,
44.963952,-93.004236,39,61,
44.9790901,-93.0195385,29,54,
44.95413352,-93.05657267,56,55,
44.972234,-93.0745033,85,59,
44.9620593,-93.1263438,75,74,
44.9763786,-93.0707855,83,53,
44.9838969,-93.1640847,62,61,
44.9790916,-93.0222455,41,56,
44.95014578,-93.043598,28,63,
44.9569809,-93.0206792,55,51,
44.9532562,-93.1481062,72,75,
44.9617945,-93.1739957,75,80,
44.9753959,-93.1018331,66,57,
44.977632,-93.04933043,66,73,
44.969649,-93.027721,50,42,
44.97531404,-93.03849444,66,69,
44.9891992,-93.0742507,26,52,
44.97759479,-93.02742432,54,54,
44.92447151,-93.09254566,44,34,
44.9459799,-93.1731483,80,78,
44.92465094,-93.087932,46,35,
44.9678929,-93.0171811,37,49,
44.9801126,-93.1227097,29,56,
,,,,
44.9836648,-93.0877997,26,65,
44.97265036,-93.13093445,45,68,
44.96638866,-93.17267507,63,72,
44.9658918,-93.1486514,41,64,
44.9511162,-93.0426564,19,57,
44.9742085,-93.0776413,75,44,
44.9772375,-93.100441,62,59,
44.97509691,-93.02771136,46,48,
44.98006969,-93.07638714,66,52,
44.9866502,-93.0790621,30,54,
44.932419,-93.0917306,61,62,
44.95491997,-93.03097782,46,42,
44.9868547,-93.1163124,37,41,
44.9514391,-93.0939577,95,53,
44.9740202,-93.0758782,80,46,
44.9849007,-93.1368823,29,59,
44.9018825,-93.1724161,69,54,
44.9851487,-93.1264846,27,44,
44.9514391,-93.0939577,95,53,
44.9692129,-93.0648737,81,73,
44.97408489,-93.02666317,46,48,
44.9662237,-93.0953983,43,53,
44.971864,-93.026856,46,44,
44.9443859,-93.1156824,78,77,
44.9820793,-93.1618476,63,71,
44.984154,-93.1070304,69,53,
44.9583758,-93.0175125,47,60,
44.9887059,-93.0197683,63,65,
44.9764551,-93.010279,7,48,
44.9632207,-93.1434322,55,65,
44.9298838,-93.0843702,74,46,
44.9784486,-93.0148422,15,50,
44.9577163,-93.1462088,76,70,
44.96828408,-93.12489881,56,72,
44.95762155,-93.14285666,76,65,
44.97574249,-93.02771304,47,50,
44.9503153,-93.0856271,89,74,
44.963952,-93.004236,39,61,
44.97841021,-93.11344738,47,49,
44.9224827,-93.0820557,52,36,
44.970296,-93.0801996,74,63,
44.934974,-93.0875413,65,48,
44.9585317,-93.0048557,42,65,
44.9813338,-93.0256603,59,58,
,,,,
44.960338,-93.005041,43,64,
44.96018903,-93.14016841,67,62,
44.9855628,-93.0745583,51,58,
44.9764201,-93.0559575,64,63,
44.98085,-93.0725615,66,56,
,,,,
44.9343213,-93.1236909,61,77,
44.9894082,-93.1023418,62,57,
44.96304755,-93.07822736,76,79,
44.9255144,-93.0787724,64,45,
44.97838763,-93.00688995,3,46,
44.9630371,-93.0837569,56,63,
44.9239568,-93.1388167,60,64,
44.96586265,-93.01141613,36,59,
44.9332563,-93.0795944,74,55,
44.9512345,-93.121239,78,75,
44.95669959,-93.15498483,77,77,
,,,,
44.95687587,-93.03772861,36,37,
44.9360519,-93.111227,58,71,
44.97978267,-93.03812357,62,64,
44.9511589,-93.0385482,31,49,
44.96514663,-93.035618,37,40,
44.97594515,-93.11347162,53,52,
44.9891992,-93.0742507,26,52,
44.97345818,-93.126474,47,71,
44.974665,-93.094202,40,63,
44.9719313,-93.1406918,41,68,
44.9701219,-93.018318,41,48,
44.9707753,-93.0853824,57,64,
44.9818377,-93.0286565,51,52,
44.960412,-93.041568,42,56,
44.9511838,-93.0308356,49,45,
44.975243,-93.11369986,56,53,
44.9723296,-93.0586905,62,51,
44.925649,-93.131465,69,68,
44.9881365,-93.017864,58,64,
44.9547513,-93.1704944,85,75,
44.95221269,-93.12964159,79,70,
44.93328265,-93.11574191,55,73,
44.98391611,-93.01361402,21,57,
44.9809031,-93.0281652,50,49,
44.9811426,-93.1116549,50,47,
44.921394,-93.0817696,52,36,
44.98390676,-93.06701472,66,66,
44.975437,-93.08103,69,52,
44.974665,-93.094202,40,63,
44.9786236,-93.017881,24,53,
44.950126,-93.061125,56,65,
44.9626538,-93.0482431,42,58,
44.904833,-93.163318,59,46,
44.9665142,-93.1637288,69,70,
44.9762497,-93.0826058,64,56,
44.9663817,-93.0053781,37,58,
44.98037141,-93.11343103,45,47,
44.9905672,-93.0210635,69,61,
44.974665,-93.094202,40,63,
44.96932988,-93.03827408,41,51,
44.9780671,-93.102103,65,56,
44.9705019,-93.013574,34,53,
44.961248,-93.005044,43,64,
44.973705,-93.094073,35,60,
44.9786558,-93.063627,76,64,
44.9832919,-93.0204684,52,61,
44.97173519,-93.02793705,47,43,
44.9467727,-93.1215995,84,65,
44.94924679,-93.17118854,79,77,
44.9667986,-93.1590475,56,61,
44.9719183,-93.0645353,79,66,
44.9451106,-93.1230621,84,65,
44.9903311,-93.0751119,22,48,
44.9776102,-93.1021517,65,56,
44.95687711,-93.037245,36,37,
44.9888441,-93.04418141,35,55,
44.9278321,-93.0813755,75,40,
44.9587748,-93.0148151,44,62,
44.96867136,-93.04354782,51,66,
44.9812096,-93.0802014,57,47,
44.95398109,-93.05070539,39,55,
44.9273274,-93.0831958,71,46,
44.973705,-93.094073,35,60,
44.9649753,-93.1418946,38,63,
44.974958,-93.026669,46,48,
44.9818383,-93.0244973,56,60,
44.9909078,-93.0189682,64,61,
44.95597782,-93.03180324,44,44,
44.9809097,-93.0223983,43,56,
44.9677853,-93.181312,37,63,
44.9795347,-93.0206446,35,55,
44.957681,-93.037479,36,41,
44.961248,-93.005044,43,64,
44.97041508,-93.0530642,41,62,
44.9506302,-93.0875774,94,75,
44.9775964,-93.1107191,59,50,
44.9875214,-93.1022433,64,59,
44.9235484,-93.1778447,46,61,
44.9462662,-93.0263094,44,47,
44.97116318,-93.13350508,41,60,
44.9593739,-93.149292,62,69,
44.9584542,-93.1288131,83,73,
44.97746171,-93.11146129,59,50,
44.9845298,-93.012266,19,59,
44.9714398,-93.0538067,48,60,
44.975018,-93.0095005,9,51,
44.912614,-93.18601086,72,63,
44.9277486,-93.1344105,65,73,
44.9541274,-93.0589056,56,55,
44.98735955,-93.0286401,70,58,
44.9583537,-93.0128215,46,67,
44.9261216,-93.1356423,67,67,
44.98735493,-93.02684566,71,58,
44.9243806,-93.1413055,61,64,
44.98392433,-93.03392839,51,51,
44.9646811,-93.0118635,39,62,
44.98373786,-93.02609893,65,61,
44.9728334,-93.0575667,59,56,
44.98023867,-93.10578272,69,50,
44.973491,-93.0149083,24,50,
44.9790363,-93.0749591,77,53,
,,,,
44.9829301,-93.0666456,69,70,
44.961248,-93.005044,43,64,
44.96795118,-93.01322542,31,52,
44.9680997,-93.0855174,60,67,
44.95592347,-93.06055007,59,53,
44.9482083,-93.1267979,84,60,
44.9337066,-93.1514382,53,63,
44.9567139,-93.15032245,76,74,
44.991669,-93.02829,70,57,
44.973705,-93.094073,35,60,
44.96887749,-93.01243623,34,55,
44.91245,-93.18560975,72,63,
44.9528061,-93.1485766,72,75,
44.9898418,-93.0811109,17,51,
44.9785571,-93.0713626,76,54,
44.9592528,-93.0091081,37,68,
44.9523972,-93.0305253,51,44,
44.9711948,-93.1356557,38,58,
44.98752602,-93.06739463,47,60,
44.95400338,-93.12987817,79,70,
44.9405634,-93.1253169,87,74,
44.968753,-93.042644,50,60,
44.968753,-93.042644,50,60,
44.9866254,-93.0814327,28,56,
44.9830899,-93.0198821,48,61,
44.991213,-93.074853,22,48,
44.96645234,-93.15635021,49,58,
44.9274385,-93.075257,60,45,
44.9562779,-93.0690266,71,71,
44.9688887,-93.0786496,77,76,
44.92137425,-93.10074216,71,45,
44.9857752,-93.0750939,46,58,
44.98374903,-93.01449617,27,58,
44.96036386,-93.14277841,61,60,
44.98735534,-93.02699772,71,58,
44.95350084,-93.03626625,39,37,
44.9628359,-93.0182947,34,58,
44.9523972,-93.0305253,51,44,
44.9891992,-93.0742507,26,52,
44.961248,-93.005044,43,64,
44.9752668,-93.0277118,47,50,
44.96831938,-93.14338587,36,64,
44.9910749,-93.1270533,18,38,
44.9436614,-93.1705837,79,77,
44.9523972,-93.0305253,51,44,
44.97424094,-93.11989565,44,67,
44.986479,-93.073627,49,58,
44.9621894,-93.1768334,71,83,
44.9723235,-93.0232567,40,44,
44.9532459,-93.1338788,75,66,
44.981865,-93.0632441,67,75,
44.9451686,-93.1297447,87,65,
44.975786,-93.18758417,57,74,
44.9301088,-93.0732926,65,50,
44.98868794,-93.07600901,33,57,
44.95141535,-93.02986046,51,44,
44.961248,-93.005044,43,64,
44.979971,-93.164577,67,64,
44.9240016,-93.1411683,59,63,
44.9585317,-93.0048557,42,65,
44.9884247,-93.0822945,28,59,
44.9725061,-93.0118341,19,53,
44.9876578,-93.018049,58,64,
44.92336213,-93.10195913,67,57,
44.9449621,-93.0949997,96,64,
44.9788654,-93.0227424,41,56,
44.9578311,-93.0160661,49,64,
44.9809181,-93.0165538,20,53,
44.97919,-93.026503,50,54,
44.9643145,-93.02798125,44,47,
44.976925,-93.025417,53,56,
44.951197,-93.13520884,70,58,
44.963952,-93.004236,39,61,
44.912614,-93.18613912,72,63,
44.961248,-93.005044,43,64,
44.9640591,-93.1669907,82,76,
44.9622461,-93.1311374,64,68,
44.9261097,-93.1374058,63,67,
44.98370247,-93.07183353,64,58,
44.9292478,-93.0863277,70,40,
44.96548293,-93.03306683,38,42,
44.9822177,-93.0142586,21,55,
44.959441,-93.005039,42,64,
44.9240092,-93.140894,59,63,
44.956496,-93.0072711,40,70,
44.9836489,-93.0796192,41,49,
44.9348686,-93.0881997,59,51,
44.91798016,-93.14631826,47,51,
44.986479,-93.073627,49,58,
44.9804236,-93.0214838,37,57,
44.9895065,-93.07188375,34,50,
44.9899619,-93.0219022,70,61,
44.973705,-93.094073,35,60,
44.95490977,-93.14002392,80,67,
44.9532325,-93.1410115,78,64,
44.9771787,-93.1287207,37,70,
44.9885347,-93.0207313,67,65,
44.928935,-93.13197,65,70,
44.9289031,-93.0773105,75,49,
44.9768447,-93.0588198,72,63,
44.9822208,-93.0649317,70,73,
44.97523243,-93.05062371,56,70,
44.95927659,-93.14107638,70,63,
44.9799868,-93.0173186,25,55,
44.950166,-93.051159,46,68,
44.98451,-93.0227818,62,63,
44.976977,-93.11090629,59,50,
44.981832,-93.0240454,56,60,
44.9863552,-93.016303,46,61,
44.9813645,-93.0113642,12,51,
44.98279557,-93.07186543,64,58,
44.96213448,-93.03241145,36,47,
44.925618,-93.066505,26,31,
44.9584542,-93.1288131,83,73,
44.92329475,-93.10597275,51,57,
44.9916877,-93.0775369,16,49,
44.9589516,-93.1621933,78,80,
44.9644633,-93.0173685,33,55,
44.9239408,-93.1274131,59,77,
44.95581348,-93.03445016,36,40,
44.9715765,-93.133692,41,60,
44.9514391,-93.0939577,95,53,
44.986755,-93.0163451,46,61,
44.9622361,-93.1606681,70,74,
44.95666629,-93.16495229,86,80,
44.9593739,-93.149292,62,69,
44.9753395,-93.02667175,47,50,
44.96578706,-93.01258564,36,59,
44.98903091,-93.04931936,17,57,
44.97937047,-93.06829774,78,55,
44.95761328,-93.15093331,70,73,
44.9694733,-93.1426245,40,65,
44.9646904,-93.0225682,43,54,
44.95664878,-93.06371672,64,55,
44.9891992,-93.0742507,26,52,
44.962137,-93.04234945,42,57,
,,,,
44.96229829,-93.03152843,38,47,
44.9668196,-93.0164953,38,52,
44.9681941,-93.01627434,37,49,
44.968753,-93.042644,50,60,
44.9646314,-93.1504301,38,64,
44.9593739,-93.149292,62,69,
44.9911308,-93.1343385,33,46,
,,,,
44.97686733,-93.01048069,6,47,
,,,,
44.9674039,-93.11287881,59,59,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
44.97398209,-93.01227,13,50,
44.99217211,-93.04820985,22,,
44.98392014,-93.03241071,48,50,
,,,,
44.96228577,-93.0474502,42,58,
44.9834142,-93.1148074,45,40,
,,,,
44.961248,-93.005044,43,64,
,,,,
,,,,
44.97980274,-93.11215915,47,48,
44.924902,-93.097789,57,46,
44.95016438,-93.03453415,43,42,
,,,,
44.980223,-93.063448,71,71,
44.962593,-93.004963,41,63,
44.98645024,-93.06745884,56,63,
,,,,
44.9554896,-93.0472219,40,54,
44.9783809,-93.11367963,47,49,
44.9891992,-93.0742507,26,52,
44.981928,-93.035568,57,55,
44.9554896,-93.0472219,40,54,
44.97335735,-93.02793962,47,43,
44.960412,-93.041568,42,56,
,,,,
,,,,
44.90266,-93.17500902,64,55,
,,,,
,,,,
,,,,
,,,,
44.97672264,-93.0758972,80,51,
,,,,
44.9584542,-93.1288131,83,73,
44.9235101,-93.0849853,44,33,
44.97040454,-93.06286371,79,71,
44.96630642,-93.04709263,45,67,
,,,,
44.96017859,-93.13586793,67,65,
44.95396207,-93.05899576,56,55,
44.974665,-93.094202,40,63,
44.9681557,-93.0182675,39,48,
44.97984853,-93.11215871,47,48,
,,,,
44.95414557,-93.05087804,39,55,
44.9679816,-93.0208929,40,46,
44.9607395,-93.1462266,61,65,
44.9497048,-93.0350396,42,47,
44.9790633,-93.0205556,35,55,
44.9241708,-93.0704355,28,26,
,,,,
44.9902186,-93.1277073,18,38,
,,,,
44.9660731,-93.0081093,39,61,
44.96312835,-93.00541287,24,58,
44.98661,-93.0833566,26,63,
44.955761,-93.05975686,59,53,
44.947829,-93.0333481,31,43,
44.98165432,-93.11767307,34,37,
44.97403055,-93.02899027,47,47,
44.9293278,-93.0728219,65,50,
44.9853869,-93.0198498,54,62,
44.9247663,-93.0862494,50,38,
44.9840697,-93.1666181,62,58,
44.954116,-93.06229329,57,60,
44.9632441,-93.1439066,55,65,
44.95944076,-93.14047114,70,63,
44.9248442,-93.1350348,68,65,
44.991768,-93.014549,47,,
44.9379086,-93.1542826,74,73,
44.961248,-93.005044,43,64,
44.9587333,-93.0191545,47,56,
44.9786443,-93.0240029,46,51,
44.9540334,-93.1696007,83,78,
44.9750144,-93.0117157,13,50,
44.9514391,-93.0939577,95,53,
44.966616,-93.158477,56,61,
44.9239837,-93.135172,66,63,
44.961248,-93.005044,43,64,
44.9829301,-93.0666456,69,70,
44.9502011,-93.0523968,51,69,
44.974665,-93.094202,40,63,
44.9500755,-93.0957441,96,54,
44.9649809,-93.1536151,42,61,
44.94577388,-93.03130665,19,32,
44.97814438,-93.11240855,55,50,
44.9218678,-93.0967189,62,41,
44.96295676,-93.05531772,60,63,
44.9273378,-93.1030475,48,46,
44.9510908,-93.0453556,31,63,
44.9593739,-93.149292,62,69,
44.9512345,-93.121239,78,75,
44.9234567,-93.0996404,64,49,
44.99125843,-93.07378565,23,47,
44.98283892,-93.03812007,51,56,
44.9781726,-93.0156369,18,50,
44.9808649,-93.0213342,37,57,
,,,,
44.95328,-93.0639784,52,60,
44.9413224,-93.1254519,87,72,
44.9502526,-93.0586568,56,68,
44.9502876,-93.0313146,49,45,
44.9800986,-93.0801801,57,47,
44.95776441,-93.02813207,46,47,
44.963952,-93.004236,39,61,
44.9264675,-93.0907518,47,39,
44.96456515,-93.09779631,57,54,
44.95484536,-93.03699831,34,36,
44.96212838,-93.02879193,43,52,
44.9609613,-93.116809,77,78,
44.986479,-93.073627,49,58,
,,,,
44.95851403,-93.12729621,83,76,
44.98843429,-93.030593,67,57,
44.9911874,-93.03895,35,43,
44.9190825,-93.08789382,45,43,
44.95479997,-93.00747915,44,70,
44.9278345,-93.0968209,47,58,
44.9863464,-93.0180227,53,63,
44.9210921,-93.0737622,37,30,
44.960338,-93.005041,43,64,
44.9688887,-93.0786496,77,76,
44.9870673,-93.0826199,28,60,
44.9863063,-93.0223011,68,64,
44.957681,-93.037479,36,41,
44.9902512,-93.1037995,65,61,
44.97025861,-93.13020087,49,61,
44.9498657,-93.044833,31,63,
44.97689511,-93.00725243,5,48,
44.9932516,-93.1234354,12,,
44.9786215,-93.024177,46,51,
44.97997873,-93.16385781,65,69,
44.94860914,-93.126796,81,63,
44.97460509,-93.02643435,46,48,
44.96018176,-93.13786469,67,63,
44.9565375,-93.0209138,55,51,
44.98302921,-93.10726752,65,51,
44.959441,-93.005039,42,64,
44.9826411,-93.1128401,45,48,
44.9843796,-93.1332845,26,47,
44.98497072,-93.10726103,67,56,
44.9659597,-93.1951828,72,71,
44.974875,-93.11369833,56,53,
44.9753052,-93.0850162,57,59,
44.94186125,-93.10617438,85,79,
44.9339462,-93.1147195,55,68,
44.9613752,-93.155558,63,73,
44.9730266,-93.0131731,22,52,
44.9903268,-93.0725575,19,43,
44.9626538,-93.0482431,42,58,
44.9609306,-93.1578098,66,75,
44.92699497,-93.14110931,62,69,
44.9506026,-93.0932757,97,57,
44.9510785,-93.0550181,58,70,
44.9781897,-93.0616728,77,60,
44.96012762,-93.1600761,76,79,
44.987178,-93.022921,68,64,
44.9282162,-93.0907909,51,43,
44.9818292,-93.0652628,74,68,
44.9506302,-93.0875774,94,75,
44.9449621,-93.0949997,96,64,
44.9661227,-93.2070984,73,80,
44.9813407,-93.0115774,12,51,
44.9903406,-93.0282611,70,57,
44.960338,-93.005041,43,64,
44.9695455,-93.0129352,34,53,
44.92245442,-93.13811458,58,68,
44.9891053,-93.156314,63,57,
44.9026412,-93.1667492,66,73,
44.973258,-93.1428041,36,72,
44.9506026,-93.0932757,97,57,
44.9005533,-93.1756322,64,68,
44.9604341,-93.0126709,33,64,
44.9701026,-93.010748,22,53,
44.9764293,-93.0539073,63,67,
44.9593041,-93.020992,44,57,
44.94540158,-93.01671563,43,63,
44.98641393,-93.07180048,51,57,
44.98906817,-93.08118193,17,51,
44.97855157,-93.00693343,3,46,
44.97855188,-93.00844535,4,46,
44.9873711,-93.03311904,56,52,
44.97305263,-93.11241495,60,53,
44.9402496,-93.1316723,90,69,
44.95744531,-93.15387724,72,76,
44.9262315,-93.0947652,47,41,
44.9665994,-93.1224372,54,70,
44.98847598,-93.04230712,37,54,
44.987287,-93.083715,25,62,
44.922751,-93.084791,44,33,
44.972275,-93.1427748,36,72,
44.92181531,-93.10171038,71,56,
44.9692016,-93.0159074,37,49,
44.94862135,-93.05283053,51,67,
44.926469,-93.0947456,47,41,
44.9899774,-93.1468152,72,67,
44.9777365,-93.0072765,5,48,
44.92864113,-93.02082757,4,27,
44.957085,-93.11070843,87,75,
44.9627568,-93.15632,57,68,
44.96023752,-93.16629424,85,82,
44.9596363,-93.1651012,82,82,
44.9688887,-93.0786496,77,76,
44.9628671,-93.018494,34,58,
44.98835629,-93.13706585,27,50,
44.9449621,-93.0949997,96,64,
44.9723554,-93.1428328,36,72,
44.9640591,-93.1669907,82,76,
44.9587456,-93.0186854,47,60,
44.98787016,-93.04298,38,57,
44.953233,-93.134349,74,65,
44.9835368,-93.07191802,64,58,
44.9740059,-93.0979887,53,69,
44.9899058,-93.1497495,71,60,
44.97260904,-93.08126,68,49,
44.9876392,-93.0187533,63,65,
44.9219108,-93.1015651,71,56,
44.9840062,-93.1175894,39,40,
44.96058,-93.0154302,37,58,
44.97419505,-93.02898973,47,47,
44.9843779,-93.0796191,36,53,
44.9585317,-93.0048557,42,65,
44.9622977,-93.1478529,46,66,
44.9641628,-93.0066346,40,63,
44.98527543,-93.07643451,46,58,
,,,,
44.9534334,-93.0151401,71,71,
44.9693794,-93.1026546,64,55,
44.9626538,-93.0482431,42,58,
44.97592669,-93.00827741,6,48,
44.940986,-93.1042022,88,74,
44.98197408,-93.07466266,64,57,
44.9881357,-93.0192765,63,65,
44.9565098,-93.0053559,42,69,
44.95720395,-93.19814933,43,63,
44.950654,-93.0504408,46,68,
44.9645982,-93.0053227,40,63,
44.9858154,-93.024329,71,63,
44.989744,-93.110027,69,57,
44.9715721,-93.1351858,38,58,
44.9798867,-93.11239035,47,48,
44.9676811,-93.1807986,35,64,
44.9526922,-93.0682439,43,63,
44.9234595,-93.10075563,67,51,
44.9874306,-93.1296843,19,39,
44.95163,-93.038565,31,44,
44.97809325,-93.08278288,65,55,
44.9585317,-93.0048557,42,65,
44.957611,-93.15336667,70,74,
44.97449322,-93.02666567,46,48,
44.9574605,-93.0506755,47,53,
44.9875342,-93.0835544,25,62,
44.9532556,-93.1321937,78,67,
44.9246567,-93.0727055,43,38,
44.9666346,-93.19776716,76,78,
44.986479,-93.073627,49,58,
44.9788183,-93.0776461,68,50,
44.9220538,-93.0867975,41,32,
44.9540334,-93.1696007,83,78,
44.9320269,-93.0954504,45,49,
44.9731524,-93.1318432,45,67,
44.92570267,-93.09656167,53,40,
44.98470038,-93.04278069,48,65,
44.960412,-93.041568,42,56,
44.975524,-93.0591497,70,58,
44.984583,-93.113517,56,44,
44.95591273,-93.06401545,67,57,
44.9449621,-93.0949997,96,64,
44.9854017,-93.021362,59,64,
44.95744934,-93.15078214,70,73,
44.9898889,-93.0746126,26,52,
44.92113975,-93.1007393,74,50,
44.979804,-93.0118079,9,48,
44.9626538,-93.0482431,42,58,
44.963952,-93.004236,39,61,
44.98391629,-93.03099193,48,51,
44.9245212,-93.1714131,59,64,
44.95360488,-93.06542477,52,62,
44.98735852,-93.02818203,70,58,
44.9554896,-93.0472219,40,54,
44.9719951,-93.1423507,40,70,
44.9845155,-93.0266246,65,55,
44.9714816,-93.0123439,25,54,
44.9660161,-93.023414,46,50,
44.9506302,-93.0875774,94,75,
,,,,
44.9889763,-93.0794066,17,50,
44.979123,-93.08127333,62,49,
44.9441415,-93.1238307,86,64,
44.9539029,-93.03774541,36,36,
44.961248,-93.005044,43,64,
44.97926386,-93.05463293,60,73,
44.9400381,-93.126454,87,74,
44.9482032,-93.1451668,75,69,
,,,,
44.9597315,-93.0241198,48,54,
44.9628254,-93.0124718,32,62,
44.9655197,-93.2068473,73,80,
44.9813718,-93.0352392,54,52,
44.98842155,-93.026929,71,58,
44.94782702,-93.03629672,25,42,
44.9018934,-93.1825357,40,63,
44.8985578,-93.1756909,56,60,
44.9416436,-93.1245654,84,73,
44.94385933,-93.02721953,35,48,
44.9855628,-93.0745583,51,58,
44.9898497,-93.0794613,17,50,
44.9709153,-93.0781512,76,52,
44.92245605,-93.13856895,58,68,
44.95939079,-93.05041786,52,52,
44.9248415,-93.135799,67,64,
44.9018391,-93.1766127,61,53,
44.95666831,-93.05793959,58,52,
44.92687252,-93.15350663,75,64,
44.99115343,-93.0347308,49,42,
44.9754199,-93.0752776,82,53,
44.977172,-93.1316302,31,70,
44.95449379,-93.00574018,49,70,
44.9767006,-93.0987323,57,65,
44.9868302,-93.0134889,33,60,
44.972232,-93.0349763,36,39,
44.95941083,-93.15257821,62,73,
44.9569967,-93.0173171,54,58,
44.9868277,-93.0370347,37,48,
44.9716368,-93.159242,39,54,
44.9344463,-93.1642591,71,70,
44.9277815,-93.0987789,49,63,
44.98829707,-93.03854763,39,48,
44.989951,-93.107153,71,62,
44.93246596,-93.15242669,55,67,
44.9568005,-93.158298,84,79,
44.9613713,-93.1523915,53,69,
44.9844103,-93.1201503,36,44,
44.9759527,-93.1571165,41,74,
44.97679123,-93.11473708,52,51,
44.98279386,-93.07217814,64,58,
44.968689,-93.0776118,77,76,
44.97762,-93.130417,35,71,
,,,,
44.9757612,-93.0815595,69,52,
44.9713467,-93.1409824,41,68,
44.98557093,-93.08095041,34,55,
44.976624,-93.038374,66,69,
,,,,
44.9449621,-93.0949997,96,64,
44.98326311,-93.04450128,40,65,
44.8985578,-93.1756909,56,60,
44.93272243,-93.156956,63,69,
44.95744948,-93.15047979,71,72,
44.9872683,-93.0176155,58,64,
44.94296159,-93.02402978,32,54,
44.983757,-93.033074,48,50,
44.98891252,-93.10374417,67,64,
44.9786287,-93.0575184,64,75,
44.973252,-93.024386,40,44,
44.9302534,-93.0925769,54,56,
44.92080368,-93.01631272,1,13,
44.9581031,-93.1798189,74,83,
44.961248,-93.005044,43,64,
44.961248,-93.005044,43,64,
44.955811,-93.035667,31,37,
44.97932033,-93.07934267,65,49,
44.9892784,-93.0153358,47,60,
44.95384117,-93.00775125,57,71,
44.9587127,-93.0199364,47,56,
44.9835053,-93.1332674,24,51,
44.9665142,-93.1637288,69,70,
44.915351,-93.1468518,49,60,
,,,,
44.985281,-93.0717801,57,58,
44.8985578,-93.1756909,56,60,
44.95655003,-93.15047252,76,74,
44.9654889,-93.1460511,43,62,
44.9554896,-93.0472219,40,54,
44.90533528,-93.18648958,33,64,
44.98042926,-93.04301016,66,73,
44.9697686,-93.0165161,39,49,
44.9908209,-93.1403254,59,53,
44.9506302,-93.0875774,94,75,
44.9748739,-93.0995759,57,65,
44.9858035,-93.0729923,49,58,
44.92027069,-93.10169662,73,54,
44.959284,-93.0245108,48,54,
44.94870112,-93.03260971,45,48,
44.9688705,-93.104623,69,53,
44.9234177,-93.1318802,66,71,
44.97743162,-93.02868752,55,54,
44.9626538,-93.0482431,42,58,
44.96702262,-93.17967878,38,69,
44.960951,-93.1504575,52,68,
44.9477885,-93.0273065,52,40,
44.95515494,-93.04690147,40,54,
44.95118576,-93.1625239,75,79,
44.96664603,-93.15257024,40,59,
44.961248,-93.005044,43,64,
44.92391075,-93.1057425,58,65,
44.9912677,-93.0124651,29,54,
44.9701077,-93.0105525,22,53,
44.95131464,-93.09100657,95,56,
44.9909317,-93.0771805,22,50,
44.9675258,-93.0062038,37,58,
44.9882377,-93.04932217,16,58,
44.9678462,-93.1686064,67,65,
44.9659568,-93.0162096,37,55,
44.9581031,-93.1798189,74,83,
44.9581524,-93.0806121,70,71,
44.9645842,-93.1547908,49,64,
44.9782006,-93.0680748,83,53,
44.94873847,-93.01025459,61,76,
44.94877894,-93.05722451,58,70,
44.98733828,-93.03933102,39,48,
44.97950305,-93.03789215,65,66,
44.990337,-93.1413545,59,53,
44.92229972,-93.14233244,53,64,
44.961248,-93.005044,43,64,
44.9903059,-93.139167,53,55,
44.97457737,-93.02921946,47,47,
44.98734316,-93.15804233,56,55,
44.9654028,-93.1462281,43,62,
44.9818374,-93.0134732,16,54,
44.974665,-93.094202,40,63,
44.98006543,-93.13281343,25,61,
44.9881015,-93.0467102,27,59,
44.95414583,-93.05079222,39,,
44.9739962,-93.1437899,37,71,
44.978633,-93.0763741,73,52,
44.922612,-93.133775,62,72,
44.98296202,-93.07142069,64,58,
44.931733,-93.154947,64,68,
44.95413426,-93.05624733,57,54,
44.91062801,-93.1755185,34,36,
44.93443,-93.154947,61,67,
44.9339809,-93.1520655,53,63,
44.9809049,-93.0087468,4,46,
44.9537531,-93.1696919,83,78,
44.9352141,-93.1216928,54,71,
44.9039538,-93.1779463,52,47,
44.9789756,-93.1929928,72,75,
44.98377426,-93.03940274,35,54,
44.9899974,-93.1264635,18,39,
44.9468124,-93.1226939,84,64,
44.96008413,-93.17490785,78,81,
44.9479394,-93.1155699,82,70,
44.95810709,-93.0782371,71,65,
